wavelengths,flux
2.1994714587737842,-36.12075140893205
2.201057082452431,-36.10978045890697
2.202642706131078,-36.13444058951488
2.204228329809725,-36.11588910810871
2.2058139534883723,-36.11466848832011
2.207399577167019,-36.10891777214408
2.208985200845666,-36.11791132951077
2.210570824524313,-36.123629371805876
2.21215644820296,-36.10611289324385
2.2137420718816068,-36.122586366510674
2.215327695560254,-36.11405703559737
2.216913319238901,-36.10200662187559
2.218498942917548,-36.106493790615275
2.220084566596195,-36.12914626623965
2.2216701902748417,-36.11688404265104
2.2232558139534886,-36.107014615069424
2.2248414376321355,-36.11485295991844
2.2264270613107824,-36.10350446763565
2.2280126849894293,-36.12165274744968
2.229598308668076,-36.129891705987525
2.231183932346723,-36.1202812882421
2.23276955602537,-36.108431371435245
2.234355179704017,-36.13338945482101
2.2359408033826638,-36.11864504048538
2.2375264270613107,-36.130572610113035
2.2391120507399576,-36.145147235560614
2.2406976744186045,-36.116390710990196
2.2422832980972514,-36.13503336056455
2.2438689217758987,-36.13461006278966
2.2454545454545456,-36.15310247663241
2.2470401691331925,-36.12888248594278
2.2486257928118394,-36.156090064763305
2.2502114164904863,-36.141251447603025
2.2517970401691336,-36.16594177339555
2.2533826638477805,-36.159139614744085
2.2549682875264274,-36.14556485716832
2.2565539112050743,-36.18350982755322
2.258139534883721,-36.156556272376974
2.259725158562368,-36.160643987253934
2.261310782241015,-36.18827792603297
2.262896405919662,-36.16993985309246
2.264482029598309,-36.18865639009808
2.2660676532769557,-36.183002624947946
2.2676532769556026,-36.17290325926317
2.2692389006342495,-36.204716143439406
2.2708245243128964,-36.20305722843404
2.2724101479915433,-36.207476319517056
2.27399577167019,-36.22083352018495
2.275581395348837,-36.24303915404252
2.277167019027484,-36.271430519659496
2.278752642706131,-36.33056702286354
2.280338266384778,-36.44421867868384
2.281923890063425,-36.49341657817974
2.283509513742072,-36.41262971902326
2.285095137420719,-36.48363944542139
2.286680761099366,-36.388754195712046
2.2882663847780127,-36.34193195255266
2.28985200845666,-36.359381817456914
2.291437632135307,-36.2961191249458
2.293023255813954,-36.34513211140922
2.2946088794926007,-36.29433270988352
2.2961945031712476,-36.369567089888406
2.2977801268498945,-36.33001417463039
2.2993657505285414,-36.3418701871255
2.3009513742071883,-36.39207595293245
2.302536997885835,-36.36492762942767
2.304122621564482,-36.40246102352915
2.305708245243129,-36.39392795552344
2.307293868921776,-36.43095701587736
2.308879492600423,-36.41381762347712
2.3104651162790697,-36.47447980717975
2.3120507399577166,-36.4402065933781
2.3136363636363635,-36.566776168755545
2.3152219873150104,-36.465780273560355
2.3168076109936573,-36.50759823495116
2.3183932346723046,-36.488957992289905
2.3199788583509515,-36.54730285468047
2.3215644820295984,-36.53148373322734
2.3231501057082453,-36.48767928399872
2.324735729386892,-36.542254981322735
2.326321353065539,-36.562318862325974
2.3279069767441865,-36.49066747937345
2.3294926004228333,-36.58691776803571
2.3310782241014802,-36.49729954602249
2.332663847780127,-36.54090654820651
2.334249471458774,-36.55247154587865
2.335835095137421,-36.56143002545258
2.337420718816068,-36.52452378430661
2.3390063424947147,-36.559092632184004
2.3405919661733616,-36.61739725454096
2.3421775898520085,-36.55762980474991
2.3437632135306554,-36.616763126480954
2.3453488372093023,-36.65960956209175
2.346934460887949,-36.636927651413075
2.348520084566596,-36.66363396333858
2.350105708245243,-36.63348530547093
2.35169133192389,-36.58547497029522
2.353276955602537,-36.590971121708066
2.354862579281184,-36.522984231702836
2.356448202959831,-36.476938227531924
2.358033826638478,-36.448485089366514
2.359619450317125,-36.42490053955862
2.3612050739957717,-36.43550786258273
2.3627906976744186,-36.805946201573875
2.364376321353066,-36.79445047730181
2.365961945031713,-36.70221407136062
2.3675475687103598,-36.63994140399399
2.3691331923890067,-36.68136656818596
2.3707188160676536,-36.716848895528805
2.3723044397463005,-36.770113137187195
2.3738900634249473,-36.71227173065376
2.3754756871035942,-36.75302527099277
2.377061310782241,-36.71498569588785
2.378646934460888,-36.75997141584283
2.380232558139535,-36.69755925126388
2.381818181818182,-36.78326638156693
2.3834038054968287,-36.71803299011042
2.3849894291754756,-36.703152288238
2.3865750528541225,-36.76844321477731
2.3881606765327694,-36.62913883843583
2.3897463002114163,-36.63911192154144
2.391331923890063,-36.69419061921753
2.3929175475687106,-36.59948064799769
2.3945031712473575,-36.59720058007657
2.3960887949260044,-36.561939329445345
2.3976744186046512,-36.6047246752588
2.399260042283298,-37.00048409094577
2.400845665961945,-36.71241679029227
2.4024312896405924,-36.73688084280012
2.4040169133192393,-36.74298847483629
2.405602536997886,-36.83281452648796
2.407188160676533,-36.74110607660577
2.40877378435518,-36.75270618411719
2.410359408033827,-36.72180413952991
2.4119450317124738,-36.588579816201886
2.4135306553911207,-36.63254841675896
2.4151162790697676,-36.60113438046653
2.4167019027484145,-36.615091039549704
2.4182875264270614,-36.54712259055593
2.4198731501057082,-36.571560865303844
2.421458773784355,-36.56312583110168
2.423044397463002,-36.55668948720785
2.424630021141649,-36.64562254002046
2.426215644820296,-36.56314391929303
2.4278012684989427,-36.63173240637503
2.42938689217759,-36.59791223854593
2.430972515856237,-36.696972716633
2.432558139534884,-36.55199977006124
2.4341437632135308,-36.6971544369654
2.4357293868921777,-36.57868279253921
2.4373150105708246,-36.6648024532246
2.438900634249472,-36.6555535816958
2.440486257928119,-36.59994036550516
2.4420718816067657,-36.7892633217362
2.4436575052854126,-36.657549092405766
2.4452431289640595,-36.57471563476859
2.4468287526427064,-36.67117276027521
2.4484143763213533,-36.726416216053366
2.45,-36.78077283907822
