wavelengths,flux
1.3162790697674418,-37.205604297641
1.3178646934460887,-37.20200093197448
1.3194503171247356,-38.749525957101625
1.3210359408033827,-38.83471023145003
1.3226215644820296,-38.8312957449884
1.3242071881606765,-38.82803524698178
1.3257928118393234,-38.824805885076216
1.3273784355179705,-38.821518266943485
1.3289640591966174,-38.81843738074123
1.3305496828752643,-38.8151775078747
1.3321353065539112,-38.812121611816195
1.333720930232558,-38.80886705510593
1.335306553911205,-38.80581332192085
1.336892177589852,-38.80252888587437
1.338477801268499,-38.79951948955474
1.340063424947146,-38.7961655954105
1.3416490486257928,-38.79306829838384
1.3432346723044397,-38.78966119357947
1.3448202959830866,-38.78642845116235
1.3464059196617337,-38.78316568365355
1.3479915433403806,-38.779960503773005
1.3495771670190275,-38.776706468064035
1.3511627906976744,-38.77348859810899
1.3527484143763213,-38.77024985708047
1.3543340380549682,-38.7669607885035
1.3559196617336151,-38.7637908871328
1.3575052854122622,-38.761339201424555
1.3590909090909091,-38.7580804649098
1.360676532769556,-38.754857563511024
1.362262156448203,-38.75140686863054
1.3638477801268498,-38.74791043366189
1.365433403805497,-38.74465895518925
1.3670190274841438,-38.74132215475847
1.3686046511627907,-38.73823004098307
1.3701902748414376,-38.73513979391097
1.3717758985200845,-38.731978678223335
1.3733615221987314,-38.728758985111334
1.3749471458773783,-38.72547827180814
1.3765327695560254,-38.71082409097648
1.3781183932346723,-38.71918007378293
1.3797040169133192,-38.71596879714507
1.3812896405919661,-38.712752332629755
1.3828752642706132,-38.70955244265157
1.3844608879492601,-38.70634646053053
1.386046511627907,-38.70315704674756
1.387632135306554,-38.59740205038098
1.3892177589852008,-38.69677393317125
1.3908033826638477,-38.69358489251664
1.3923890063424946,-38.69095576955547
1.3939746300211415,-38.6877951888871
1.3955602536997886,-38.68407480562098
1.3971458773784355,-38.680919015087326
1.3987315010570824,-38.67776287910187
1.4003171247357293,-38.675183264715606
1.4019027484143765,-38.67146373074093
1.4034883720930234,-38.66831470543969
1.4050739957716702,-38.665188342277034
1.4066596194503171,-38.66204057391327
1.408245243128964,-38.65892951355469
1.409830866807611,-38.65580642473501
1.4114164904862578,-38.65270250058628
1.4130021141649047,-38.649592421340586
1.4145877378435519,-38.64649546563103
1.4161733615221987,-38.643397451387635
1.4177589852008456,-38.64029479536567
1.4193446088794925,-38.63720875660923
1.4209302325581397,-38.634107210473104
1.4225158562367866,-38.63148947213512
1.4241014799154335,-38.6288361921569
1.4256871035940804,-38.625721298082006
1.4272727272727272,-38.62260659000749
1.4288583509513741,-38.61955656329826
1.430443974630021,-38.6164543667852
1.4320295983086682,-38.613331141451155
1.433615221987315,-38.61024549769215
1.435200845665962,-38.60713450463885
1.4367864693446089,-38.604030073682495
1.4383720930232557,-38.60094147282914
1.4399577167019029,-38.59783011389923
1.4415433403805498,-38.59473494095098
1.4431289640591967,-38.591607292906815
1.4447145877378436,-38.58850449770504
1.4463002114164905,-38.58536524191991
1.4478858350951374,-38.58222834052083
1.4494714587737842,-38.579069094764364
1.4510570824524311,-38.575972325446955
1.4526427061310783,-38.57287022267338
1.4542283298097252,-38.56963205813164
1.455813953488372,-38.566447493090635
1.4573995771670192,-38.56343560275079
1.458985200845666,-38.56053302908165
1.460570824524313,-38.5572106689474
1.4621564482029599,-38.553572481888175
1.4637420718816068,-38.55105851093058
1.4653276955602537,-38.54814916084523
1.4669133192389006,-38.54442618694561
1.4684989429175475,-38.54125034799791
1.4700845665961944,-38.53923835534182
1.4716701902748415,-38.535430284112344
1.4732558139534884,-38.532414755985705
1.4748414376321353,-38.52917140948685
1.4764270613107824,-38.527123872574336
1.4780126849894293,-38.523619459067454
1.4795983086680762,-38.521131531199096
1.481183932346723,-38.51704643577039
1.48276955602537,-38.51387821863367
1.4843551797040169,-38.50730733816745
1.4859408033826638,-38.50497385842099
1.4875264270613107,-38.5019887522047
1.4891120507399578,-38.50125735880303
1.4906976744186047,-38.49817907320426
1.4922832980972516,-38.49481776409879
1.4938689217758987,-38.49297928167098
1.4954545454545456,-38.490633224800646
1.4970401691331925,-38.48753469133837
1.4986257928118394,-38.48507529239087
1.5002114164904863,-38.48245178548951
1.5017970401691332,-38.47924999921839
1.50338266384778,-38.476396591725056
1.504968287526427,-38.473853400679914
1.5065539112050739,-38.47068872445567
1.508139534883721,-38.46819845433276
1.5097251585623679,-38.46459172480965
1.5113107822410148,-38.461762251424204
1.512896405919662,-38.45823441050688
1.5144820295983088,-38.45472399571798
1.5160676532769557,-38.448507234959465
1.5176532769556026,-38.443123941033186
1.5192389006342495,-38.44101642194381
1.5208245243128964,-38.43747915904885
1.5224101479915433,-38.43563102928396
1.5239957716701902,-38.43412057468378
1.525581395348837,-38.43243122562262
1.5271670190274842,-38.43105839554553
1.528752642706131,-38.429645073798035
1.530338266384778,-38.426567924318476
1.531923890063425,-38.423174557049
1.533509513742072,-38.420575752316545
1.535095137420719,-38.41652808319086
1.5366807610993658,-38.41438541702212
1.5382663847780127,-38.410439900390024
1.5398520084566596,-38.40719150963525
1.5414376321353065,-38.4047754739006
1.5430232558139534,-38.40191238207164
1.5446088794926003,-38.399458844613434
1.5461945031712474,-38.39693114459587
1.5477801268498943,-38.39361550394692
1.5493657505285412,-38.39144090621032
1.5509513742071883,-38.38997757364058
1.5525369978858352,-38.38694411974805
1.554122621564482,-38.38480567701197
1.555708245243129,-38.381802864233435
1.557293868921776,-38.37838172425739
1.5588794926004228,-38.37602083013818
1.5604651162790697,-38.37346610355874
1.5620507399577166,-38.37009379895794
1.5636363636363637,-38.36877704132853
1.5652219873150106,-38.36602533242386
1.5668076109936575,-37.20863034694621
1.5683932346723046,-36.72622922036841
1.5699788583509515,-36.724008206619985
1.5715644820295984,-36.72192966567423
1.5731501057082453,-36.719925735299555
1.5747357293868922,-36.71781882891088
1.576321353065539,-36.71573907362482
1.577906976744186,-36.713559532905286
1.579492600422833,-36.71128808761696
1.5810782241014798,-36.70911657992729
1.582663847780127,-36.70691941812437
1.5842494714587738,-36.70469704138063
1.5858350951374207,-36.702491606909305
1.5874207188160678,-36.70026560463944
1.5890063424947147,-36.69803376555026
1.5905919661733616,-36.69587157809234
1.5921775898520085,-36.693799654812835
1.5937632135306554,-36.691723137330165
1.5953488372093023,-36.689580355645845
1.5969344608879492,-36.687856511480604
1.5985200845665961,-36.685856740172916
1.600105708245243,-36.68382432352979
1.6016913319238901,-36.68169739789101
1.603276955602537,-36.679656957040734
1.604862579281184,-36.67758118826641
1.606448202959831,-36.67562677409139
1.608033826638478,-36.673529217331776
1.6096194503171248,-36.67145754096502
1.6112050739957717,-36.66935749070652
1.6127906976744186,-36.66736813905258
1.6143763213530655,-36.66534034101508
1.6159619450317124,-36.663269115277
1.6175475687103593,-36.66164738790904
1.6191331923890062,-36.6597109467043
1.6207188160676533,-36.657818682434495
1.6223044397463002,-36.65578617778658
1.6238900634249471,-36.65371183666686
1.6254756871035942,-36.65180769808267
1.6270613107822411,-36.649731596832524
1.628646934460888,-36.6478166366081
1.630232558139535,-36.645898579316714
1.6318181818181818,-36.64402321095319
1.6334038054968287,-36.6421582456083
1.6349894291754756,-36.6403116041687
1.6365750528541225,-38.29059605491056
1.6381606765327694,-38.2886607152713
1.6397463002114165,-38.28679671081926
1.6413319238900634,-38.28489998503475
1.6429175475687106,-38.28272511333153
1.6445031712473575,-38.28084863535429
1.6460887949260044,-38.278785012933575
1.6476744186046512,-38.276906557000444
1.6492600422832981,-38.27503990590785
1.650845665961945,-38.27301311019771
1.652431289640592,-38.27088799296476
1.6540169133192388,-38.26898946338148
1.6556025369978857,-38.26693468495182
1.6571881606765329,-38.26517466453023
1.6587737843551797,-38.263895111957005
1.6603594080338266,-38.26188476236174
1.6619450317124738,-38.259967072132525
1.6635306553911207,-38.25803671581201
1.6651162790697676,-38.25593609440776
1.6667019027484145,-38.254110131443234
1.6682875264270614,-38.25209493192208
1.6698731501057082,-38.250121572051036
1.6714587737843551,-38.24831273179097
1.673044397463002,-38.2465771411625
1.674630021141649,-38.24471905878752
1.676215644820296,-38.24293088367684
1.677801268498943,-38.241160266537754
1.6793868921775899,-38.239320107024156
1.680972515856237,-38.23762332334265
1.6825581395348839,-38.23573285481018
1.6841437632135308,-38.23399862115959
1.6857293868921777,-38.23225173227915
1.6873150105708246,-38.23041793110781
1.6889006342494715,-38.22864412270729
1.6904862579281184,-38.22679727344692
1.6920718816067652,-38.2250367561218
1.6936575052854121,-38.223324814409
1.6952431289640593,-38.22159445105208
1.6968287526427062,-38.2198093866709
1.698414376321353,-38.21799388443465
1.7000000000000002,-38.21625129914871
1.701585623678647,-38.21447471522996
1.703171247357294,-38.21266023136049
1.7047568710359409,-38.21087068261794
1.7063424947145878,-38.209087235869404
1.7079281183932347,-38.20725222024939
1.7095137420718816,-38.20533164720718
1.7110993657505285,-38.20348096807491
1.7126849894291754,-38.20171910579248
1.7142706131078225,-38.19997408920546
1.7158562367864694,-38.19896344430339
1.7174418604651163,-38.197245054093635
1.7190274841437634,-38.195388962124596
1.7206131078224103,-38.193452768773916
1.7221987315010572,-38.19166951857538
1.723784355179704,-38.18984222734234
1.725369978858351,-38.18800063240401
1.7269556025369979,-38.18609924758028
1.7285412262156448,-38.18419327532523
1.7301268498942917,-38.182333180243404
1.7317124735729388,-38.18043534600818
1.7332980972515857,-38.17279721960042
1.7348837209302326,-38.16755001322409
1.7364693446088797,-38.16885480597995
1.7380549682875266,-38.16674507445579
1.7396405919661735,-38.16697778144662
1.7412262156448204,-38.16580327049759
1.7428118393234673,-38.164804354577775
1.7443974630021142,-38.163131073757185
1.745983086680761,-38.16159921694723
1.747568710359408,-38.16005168484615
1.7491543340380549,-38.158514766928775
1.750739957716702,-38.15674280178492
1.7523255813953489,-38.15451454611978
1.7539112050739958,-38.146589765863546
1.755496828752643,-38.14648399496899
1.7570824524312898,-38.14390053504603
1.7586680761099367,-38.14212601850472
1.7602536997885836,-38.13998169946032
1.7618393234672305,-38.13735364048893
1.7634249471458774,-38.13596049612979
1.7650105708245243,-38.133310373759784
1.7665961945031712,-38.131055529435436
1.768181818181818,-38.1280670829592
1.7697674418604652,-38.124599130880455
1.771353065539112,-38.12108503477186
1.772938689217759,-38.117594351658845
1.774524312896406,-38.11086220349908
1.776109936575053,-38.10843762028363
1.7776955602537,-38.103410656381556
1.7792811839323468,-38.097399513557875
1.7808668076109937,-38.09505364117148
1.7824524312896406,-38.087738695901294
1.7840380549682875,-38.084304079930085
1.7856236786469344,-38.0789068450206
1.7872093023255813,-38.07395591003583
1.7887949260042284,-38.06677783254083
1.7903805496828753,-38.05854861407356
1.7919661733615222,-38.065540109811856
1.7935517970401693,-38.04964521992583
1.7951374207188162,-38.03864848173667
1.796723044397463,-38.042803668751425
1.79830866807611,-38.04002430618978
1.799894291754757,-38.04674363384801
1.8014799154334038,-38.029941435724595
1.8030655391120507,-38.02953884677619
1.8046511627906976,-38.044291605990765
1.8062367864693447,-37.987337527210734
1.8078224101479916,-38.02699667065539
1.8094080338266385,-38.04004475823567
1.8109936575052856,-37.98917578730799
1.8125792811839325,-37.99050053980124
1.8141649048625794,-38.039513177166874
1.8157505285412263,-38.02445613048105
1.8173361522198732,-38.033260230433605
1.81892177589852,-38.0376120186198
1.820507399577167,-38.0277320482116
1.822093023255814,-38.033685671570915
1.8236786469344608,-38.03624538912259
1.825264270613108,-38.03401895299484
1.8268498942917548,-38.038121016072544
1.8284355179704017,-38.03396827608434
1.8300211416490488,-38.029903943133576
1.8316067653276957,-38.02574758152409
1.8331923890063426,-38.026445213146935
1.8347780126849895,-38.028360198315546
1.8363636363636364,-38.023125211003155
1.8379492600422833,-38.026515631564685
1.8395348837209302,-37.9896670211463
1.841120507399577,-37.98072432846684
1.842706131078224,-37.966171708104035
1.8442917547568711,-37.99173497409268
1.845877378435518,-37.98053134879997
1.847463002114165,-37.42135830242937
1.849048625792812,-37.01909634912577
1.850634249471459,-37.01860836789338
1.8522198731501058,-36.39785445217323
1.8538054968287527,-36.42502901119729
1.8553911205073996,-36.3792126361759
1.8569767441860465,-36.42284838787569
1.8585623678646934,-36.377527264471446
1.8601479915433403,-36.39302084472098
1.8617336152219872,-36.37506196590294
1.8633192389006343,-36.390800179693734
1.8649048625792812,-36.37325024948928
1.8664904862579281,-36.387648955326135
1.8680761099365752,-36.37110858888049
1.8696617336152221,-36.385224939264965
1.871247357293869,-36.36816139111799
1.872832980972516,-36.38412254938603
1.8744186046511628,-36.36721378647649
1.8760042283298097,-36.38359278498723
1.8775898520084566,-36.36723281725851
1.8791754756871035,-36.36634883138232
1.8807610993657504,-36.366427926774335
1.8823467230443975,-36.36506412350203
1.8839323467230444,-36.36427953736716
1.8855179704016916,-36.3630337375085
1.8871035940803385,-36.36361732994239
1.8886892177589854,-36.36216783890629
1.8902748414376322,-36.362311404128505
1.8918604651162791,-36.36122573277336
1.893446088794926,-36.361129365183785
1.895031712473573,-36.35995279944653
1.8966173361522198,-36.3592745239021
1.8982029598308667,-36.35814707339696
1.8997885835095139,-36.35686407169789
1.9013742071881607,-36.35661059747159
1.9029598308668076,-36.355074748646416
1.9045454545454548,-36.35453026169404
1.9061310782241017,-36.35371632597494
1.9077167019027486,-36.35259264692624
1.9093023255813955,-36.35239969385782
1.9108879492600424,-36.35151695009651
1.9124735729386892,-36.35143267140446
1.9140591966173361,-36.35055563123481
1.915644820295983,-36.350371859277736
1.91723044397463,-36.349855800600025
1.918816067653277,-36.34935330798714
1.920401691331924,-36.34892335178695
1.9219873150105709,-36.34781795078394
1.923572938689218,-36.3476596325914
1.9251585623678649,-36.34692403530869
1.9267441860465118,-36.346290826968165
1.9283298097251587,-36.345695182703174
1.9299154334038056,-36.344471964352955
1.9315010570824525,-36.3444786607501
1.9330866807610994,-36.34379128655113
1.9346723044397462,-36.343239328535375
1.9362579281183931,-36.34192994463599
1.9378435517970403,-36.341764016597445
1.9394291754756872,-36.34074828345343
1.941014799154334,-36.34062238054317
1.9426004228329812,-36.339920421978185
1.944186046511628,-36.33968653371518
1.945771670190275,-36.33914674763388
1.9473572938689219,-36.33878217636806
1.9489429175475688,-36.33777813929788
1.9505285412262157,-36.33744934884191
1.9521141649048626,-36.57665102604742
1.9536997885835097,-36.95268942445391
1.9552854122621566,-36.73424372186914
1.9568710359408035,-37.115911581701205
1.9584566596194504,-37.47146867444664
1.9600422832980973,-37.297153041914335
1.9616279069767442,-37.49518995307698
1.9632135306553913,-37.49577900140928
1.9647991543340382,-37.49489432728056
1.966384778012685,-37.49574501151382
1.967970401691332,-37.49645006484359
1.9695560253699789,-37.49643191631436
1.9711416490486258,-37.49681461275785
1.9727272727272729,-37.49623686244924
1.9743128964059198,-37.49621169434152
1.9758985200845667,-37.495573582480404
1.9774841437632136,-37.496133022589895
1.9790697674418605,-37.4943490236817
1.9806553911205074,-37.49483100361235
1.9822410147991545,-37.49414007772853
1.9838266384778014,-37.494878441639
1.9854122621564483,-37.494121324767725
1.9869978858350952,-37.49301622312144
1.988583509513742,-37.49352658191031
1.990169133192389,-37.49263760443921
1.991754756871036,-37.49218219356319
1.993340380549683,-37.49166494748746
1.9949260042283299,-37.491042277058746
1.9965116279069768,-37.490257377214306
1.9980972515856237,-37.49052398706717
1.9996828752642706,-37.489333176925314
2.0012684989429177,-37.48994143884856
2.0028541226215646,-37.490004927347044
2.0044397463002115,-37.48863054670952
2.0060253699788584,-37.48811605550339
2.0076109936575053,-37.48885483878761
2.009196617336152,-37.487235420830096
2.010782241014799,-37.486851840530555
2.012367864693446,-37.944811728810436
2.013953488372093,-37.94380334878374
2.0155391120507398,-37.944574377847964
2.0171247357293867,-37.944440420027156
2.018710359408034,-37.94242580509022
2.020295983086681,-37.942640411029295
2.021881606765328,-37.94202065260545
2.0234672304439747,-37.94103546286862
2.0250528541226216,-37.940188177578285
2.0266384778012685,-37.94113300607952
2.028224101479916,-37.940448190302966
2.0298097251585627,-37.93942911260552
2.0313953488372096,-37.93917867426775
2.0329809725158565,-37.48179724817278
2.0345665961945034,-37.4811463885116
2.0361522198731503,-37.48069865350562
2.037737843551797,-37.48063183765234
2.039323467230444,-37.480037826438846
2.040909090909091,-37.479675855298744
2.042494714587738,-37.479567074229124
2.044080338266385,-37.47927954332443
2.0456659619450317,-37.478340890250784
2.0472515856236786,-37.47866973209987
2.0488372093023255,-37.47829276820087
2.0504228329809724,-37.47811259319
2.0520084566596193,-37.47715064939245
2.053594080338266,-37.47748191386992
2.055179704016913,-37.47716205409715
2.0567653276955604,-37.47663695514541
2.0583509513742073,-37.476075323955165
2.059936575052854,-37.475768766926755
2.061522198731501,-37.475770100126525
2.063107822410148,-37.475263355875576
2.064693446088795,-37.47467382506209
2.0662790697674422,-37.47436487935965
2.067864693446089,-37.47441433054065
2.069450317124736,-37.47393041656357
2.071035940803383,-37.47388319219349
2.07262156448203,-37.47276594959149
2.0742071881606767,-37.47315513110677
2.0757928118393236,-37.47268023757332
2.0773784355179705,-37.47273634354234
2.0789640591966174,-37.47189196463458
2.0805496828752643,-37.471619041055554
2.082135306553911,-37.471456385087464
2.083720930232558,-37.47133017542793
2.085306553911205,-37.47083875797493
2.086892177589852,-37.47055603359475
2.088477801268499,-37.47327355850985
2.0900634249471457,-37.47325827223515
2.0916490486257926,-37.47282485389759
2.09323467230444,-37.472391349699684
2.094820295983087,-37.4721543721203
2.0964059196617337,-37.47215545064912
2.0979915433403806,-37.4717565386273
2.0995771670190275,-37.47155659467936
2.1011627906976744,-37.47115138673461
2.1027484143763218,-37.47110096016212
2.1043340380549687,-37.47072346501133
2.1059196617336156,-37.47044203012678
2.1075052854122625,-37.4702247043378
2.1090909090909093,-37.469898968325516
2.1106765327695562,-37.469573180084545
2.112262156448203,-37.46943496788356
2.11384778012685,-37.469030383256325
2.115433403805497,-37.46877874852105
2.117019027484144,-37.468516490083296
2.1186046511627907,-37.468326802080306
2.1201902748414376,-37.46798039797746
2.1217758985200845,-37.46750189148537
2.1233615221987314,-37.467377836161376
2.1249471458773783,-37.46726266513122
2.126532769556025,-37.46697032256419
2.128118393234672,-37.46655699864234
2.129704016913319,-37.466426313367066
2.1312896405919664,-37.466186295361595
2.1328752642706132,-37.46594526313403
2.13446088794926,-37.465880840883656
2.136046511627907,-37.46556335722174
2.137632135306554,-37.46522700848651
2.139217758985201,-37.46536301088825
2.140803382663848,-37.464947881895725
2.142389006342495,-37.46479471618786
2.143974630021142,-37.46450312083783
2.145560253699789,-37.46356816347167
2.1471458773784358,-37.46324599524906
2.1487315010570827,-37.46317584427387
2.1503171247357296,-37.46345227813402
2.1519027484143765,-37.46252469724822
2.1534883720930234,-37.4622445422345
2.1550739957716702,-37.4620041983783
2.156659619450317,-37.46156436264279
2.158245243128964,-37.46123551610706
2.159830866807611,-37.460829179539736
2.161416490486258,-37.460559520974655
2.1630021141649047,-37.46009573274922
2.1645877378435516,-37.45994662745714
2.1661733615221985,-37.459534427156335
2.1677589852008454,-37.459127063650385
2.1693446088794928,-37.45883533787357
2.1709302325581397,-37.45831789170381
2.1725158562367866,-37.45809073952226
2.1741014799154335,-37.457754207215345
2.1756871035940804,-37.456811608060576
2.1772727272727277,-37.456831680817444
2.1788583509513746,-37.45660684812705
2.1804439746300215,-37.4549425131819
2.1820295983086684,-37.455763600367966
2.1836152219873153,-37.45473857805962
2.185200845665962,-37.454110279701204
2.186786469344609,-37.45341655487649
2.188372093023256,-37.45319215189994
2.189957716701903,-37.45200215058653
2.1915433403805498,-37.45169074436253
2.1931289640591967,-37.450934945026525
2.1947145877378436,-37.45009930135295
2.1963002114164905,-35.39982556666549
2.1978858350951374,-35.400134404731354
